   204/299     11.9G    0.0308   0.02775  0.008072   0.06663       182       640    0.7704    0.7316    0.7851    0.5175   0.03165   0.01831  0.006981
   205/299     11.9G   0.03047   0.02763  0.008336   0.06643       174       640    0.7723    0.7307    0.7854    0.5181   0.03165   0.01831   0.00699
   206/299     11.9G   0.03048   0.02785  0.008291   0.06662       220       640    0.7707    0.7325    0.7857    0.5185   0.03165   0.01831  0.006992
   207/299     11.9G   0.03061   0.02771  0.008239   0.06656       216       640    0.7778    0.7263    0.7858    0.5188   0.03165   0.01831  0.006991
   208/299     11.9G   0.03057   0.02781  0.008293   0.06668       213       640    0.7795    0.7253     0.786    0.5194   0.03165   0.01831  0.006989
   209/299     11.9G   0.03043   0.02767  0.008202    0.0663       210       640    0.7797    0.7257    0.7862    0.5194   0.03165   0.01831  0.006992
   210/299     11.9G   0.03034   0.02752  0.008084   0.06595       219       640    0.7836    0.7226    0.7864    0.5195   0.03165   0.01831   0.00699
   211/299     11.9G   0.03031   0.02761  0.008045   0.06597       174       640    0.7688    0.7362    0.7865    0.5195   0.03165   0.01831  0.006988
   212/299     11.9G   0.03041   0.02754  0.008041   0.06599       201       640    0.7699    0.7352    0.7866    0.5197   0.03165   0.01832  0.006985
   213/299     11.9G   0.03016   0.02729  0.008007   0.06545       171       640    0.7758    0.7296    0.7867    0.5197   0.03165   0.01832  0.006986
   214/299     11.9G   0.03035   0.02746  0.007921   0.06573       222       640     0.776    0.7305    0.7869    0.5201   0.03165   0.01832  0.006994
   215/299     11.9G   0.03001   0.02731  0.008014   0.06533       176       640    0.7769    0.7303    0.7867      0.52   0.03166   0.01832  0.006998
   216/299     11.9G   0.03005   0.02737  0.007817   0.06524       170       640    0.7751    0.7316    0.7866    0.5201   0.03166   0.01833  0.007003
   217/299     11.9G    0.0299   0.02732  0.007823   0.06504       217       640    0.7799    0.7275    0.7867    0.5205   0.03166   0.01833  0.007007
   218/299     11.9G   0.02994   0.02714  0.007821    0.0649       184       640    0.7775    0.7296    0.7866    0.5205   0.03166   0.01834  0.007007
   219/299     11.9G      0.03   0.02738  0.008061   0.06544       190       640    0.7741    0.7337    0.7871    0.5208   0.03167   0.01834  0.007006
   220/299     11.9G   0.02988   0.02707  0.007882   0.06483       198       640    0.7711    0.7377    0.7871     0.521   0.03167   0.01834   0.00701
   221/299     11.9G   0.02984   0.02723  0.007887   0.06496       195       640    0.7808    0.7293    0.7873    0.5208   0.03167   0.01835  0.007012
   222/299     11.9G   0.02992   0.02724  0.007809   0.06496       213       640    0.7741    0.7345    0.7872    0.5209   0.03168   0.01835  0.007017
   223/299     11.9G   0.02989    0.0271  0.007954   0.06494       220       640    0.7749    0.7337    0.7872    0.5211   0.03168   0.01836  0.007019
   224/299     11.9G   0.02992   0.02705  0.007706   0.06467       197       640     0.776    0.7331    0.7871    0.5211   0.03168   0.01836  0.007025
   225/299     11.9G   0.02982   0.02725  0.007745   0.06481       180       640    0.7725    0.7356    0.7873    0.5211   0.03168   0.01837  0.007027
   226/299     11.9G   0.02967   0.02701  0.007554   0.06423       194       640    0.7703    0.7375    0.7872    0.5214   0.03169   0.01837  0.007028
   227/299     11.9G   0.02962   0.02699  0.007659   0.06427       219       640    0.7707    0.7372    0.7875    0.5216   0.03169   0.01837  0.007025
   228/299     11.9G   0.02961   0.02692  0.007617   0.06415       220       640    0.7715    0.7361    0.7874    0.5217   0.03169   0.01838  0.007023
   229/299     11.9G    0.0297   0.02695  0.007501   0.06416       189       640    0.7687    0.7382    0.7869    0.5217   0.03169   0.01838  0.007023
   230/299     11.9G    0.0294   0.02685  0.007644   0.06389       201       640    0.7834     0.725    0.7868    0.5221    0.0317   0.01839  0.007028
   231/299     11.9G   0.02926   0.02679  0.007527   0.06358       233       640    0.7797     0.728    0.7871    0.5223    0.0317   0.01839  0.007031
   232/299     11.9G   0.02933   0.02663  0.007544    0.0635       194       640    0.7759    0.7311    0.7871    0.5223    0.0317    0.0184  0.007035
   233/299     11.9G   0.02935   0.02678  0.007652   0.06378       209       640    0.7766    0.7296     0.787    0.5224   0.03171   0.01841  0.007037
   234/299     11.9G   0.02924   0.02667    0.0073   0.06322       231       640    0.7691    0.7362     0.787    0.5226   0.03171   0.01841  0.007039
   235/299     11.9G   0.02911   0.02641  0.007498   0.06302       182       640    0.7689    0.7378     0.787    0.5231   0.03171   0.01842  0.007041
   236/299     11.9G   0.02912   0.02653  0.007524   0.06317       168       640    0.7704    0.7362    0.7871    0.5229   0.03171   0.01842  0.007042
   237/299     11.9G   0.02917   0.02666  0.007424   0.06325       214       640    0.7714    0.7354    0.7872     0.523   0.03172   0.01843  0.007041
   238/299     11.9G   0.02908   0.02662  0.007186   0.06289       204       640    0.7722    0.7358     0.787     0.523   0.03172   0.01844  0.007044
   239/299     11.9G   0.02912   0.02649  0.007383   0.06299       179       640      0.76    0.7461    0.7867    0.5234   0.03172   0.01844  0.007048
   240/299     11.9G   0.02892   0.02648  0.007432   0.06283       179       640    0.7941     0.716    0.7868    0.5235   0.03173   0.01845  0.007054
   241/299     11.9G    0.0289   0.02653   0.00715   0.06258       211       640    0.7927    0.7176    0.7868    0.5233   0.03173   0.01846  0.007059
   242/299     11.9G   0.02886   0.02661  0.007291   0.06277       213       640    0.7673      0.74    0.7866    0.5235   0.03173   0.01847  0.007058
   243/299     11.9G   0.02881    0.0262  0.007289    0.0623       191       640    0.7952    0.7177    0.7869    0.5234   0.03174   0.01848  0.007053
   244/299     11.9G   0.02877   0.02627   0.00704   0.06208       205       640    0.7865    0.7245    0.7869    0.5234   0.03174   0.01848   0.00705
   245/299     11.9G   0.02883   0.02622  0.007193   0.06224       214       640    0.7841    0.7272    0.7871    0.5235   0.03174   0.01849  0.007048
   246/299     11.9G   0.02871   0.02606  0.007234     0.062       186       640    0.7843    0.7274    0.7871    0.5238   0.03175    0.0185  0.007049
   247/299     11.9G   0.02869   0.02606  0.007244   0.06198       197       640    0.7707    0.7396     0.787    0.5244   0.03175   0.01851  0.007047
   248/299     11.9G   0.02893   0.02616  0.007195   0.06228       220       640     0.784    0.7288     0.787    0.5246   0.03175   0.01852  0.007051
   249/299     11.9G    0.0285   0.02584  0.007005   0.06134       206       640    0.7928    0.7214    0.7873    0.5247   0.03175   0.01853  0.007057
   250/299     11.9G   0.02868   0.02627  0.007217   0.06217       220       640    0.7921     0.723     0.787    0.5247   0.03176   0.01853  0.007062
   251/299     11.9G   0.02868   0.02595  0.007082   0.06172       200       640    0.7886    0.7272    0.7872    0.5248   0.03176   0.01854  0.007067
   252/299     11.9G   0.02851   0.02589  0.007205   0.06161       163       640    0.7898    0.7261    0.7872    0.5249   0.03177   0.01855  0.007072
   253/299     11.9G   0.02825   0.02605  0.007102    0.0614       195       640    0.8002     0.718    0.7871    0.5249   0.03178   0.01856  0.007078
   254/299     11.9G   0.02846   0.02589   0.00714   0.06149       169       640    0.8006     0.718    0.7869    0.5248   0.03178   0.01857  0.007083
   255/299     11.9G   0.02847   0.02585  0.007276   0.06159       213       640    0.8031    0.7165     0.787    0.5251   0.03178   0.01857  0.007083
   256/299     11.9G   0.02843   0.02608  0.007072   0.06158       179       640    0.7973    0.7201    0.7865    0.5252   0.03178   0.01858  0.007083
   257/299     11.9G   0.02835   0.02595   0.00698   0.06128       205       640    0.7986    0.7194    0.7865    0.5249   0.03179   0.01859  0.007084
   258/299     11.9G   0.02843   0.02592  0.007008   0.06135       211       640    0.7976    0.7207    0.7862    0.5247   0.03179    0.0186  0.007086
   259/299     11.9G   0.02818   0.02599  0.006797   0.06096       179       640    0.8028    0.7161    0.7862     0.525   0.03179   0.01862  0.007092
   260/299     11.9G   0.02827   0.02565  0.007265   0.06118       188       640    0.8038    0.7166    0.7866    0.5247    0.0318   0.01862  0.007094
   261/299     11.9G   0.02826   0.02567  0.006865   0.06079       198       640    0.7971    0.7238     0.787    0.5246    0.0318   0.01863  0.007099
   262/299     11.9G   0.02818   0.02572  0.006952   0.06085       229       640    0.7901    0.7287    0.7866    0.5246    0.0318   0.01864  0.007106
   263/299     11.9G     0.028   0.02566  0.006857   0.06051       182       640     0.789    0.7302    0.7867    0.5248    0.0318   0.01865   0.00711
   264/299     11.9G   0.02812   0.02568  0.006837   0.06064       194       640    0.7925    0.7278    0.7866    0.5249   0.03181   0.01866  0.007116
   265/299     11.9G   0.02797   0.02563  0.006788    0.0604       193       640     0.789    0.7308    0.7867    0.5252   0.03181   0.01867  0.007119
   266/299     11.9G    0.0279   0.02535  0.006817   0.06006       222       640    0.7885    0.7311    0.7864    0.5252   0.03181   0.01868  0.007126
   267/299     11.9G   0.02788   0.02571  0.006767   0.06035       223       640    0.7919    0.7291    0.7865     0.525   0.03182   0.01869  0.007136
   268/299     11.9G   0.02794   0.02554  0.006963   0.06044       193       640    0.7939    0.7278    0.7868    0.5252   0.03182    0.0187  0.007138
   269/299     11.9G   0.02775   0.02552  0.006813   0.06008       195       640    0.7891    0.7319    0.7868    0.5254   0.03183   0.01871   0.00714
   270/299     11.9G   0.02789   0.02548   0.00686   0.06024       245       640    0.7881    0.7324    0.7872    0.5254   0.03183   0.01872  0.007142
   271/299     11.9G   0.02791   0.02534  0.006816   0.06007       190       640    0.7905    0.7308    0.7873     0.525   0.03184   0.01873   0.00714
   272/299     11.9G   0.02786    0.0252  0.006589   0.05964       187       640    0.7943    0.7264    0.7873    0.5251   0.03184   0.01874  0.007147
   273/299     11.9G   0.02765    0.0251  0.006666   0.05942       187       640    0.8022    0.7199    0.7875    0.5251   0.03185   0.01875  0.007149
   274/299     11.9G   0.02785   0.02541  0.006676   0.05994       244       640    0.7754    0.7436    0.7875    0.5253   0.03185   0.01876  0.007156
   275/299     11.9G   0.02759   0.02544  0.006615   0.05964       182       640    0.7764    0.7436     0.787    0.5252   0.03186   0.01877  0.007154
   276/299     11.9G    0.0277   0.02521  0.006697    0.0596       219       640    0.7783    0.7421    0.7873    0.5256   0.03186   0.01877  0.007156
   277/299     11.9G    0.0277   0.02528   0.00682   0.05979       189       640    0.7779    0.7419    0.7871    0.5254   0.03186   0.01878  0.007158
   278/299     11.9G   0.02775   0.02535  0.006711   0.05982       210       640    0.7752    0.7445    0.7871    0.5254   0.03187   0.01879  0.007158
   279/299     11.9G   0.02764    0.0252  0.006837   0.05968       189       640    0.7732    0.7462     0.787    0.5254   0.03187    0.0188  0.007156
   280/299     11.9G   0.02762   0.02528  0.006794   0.05969       174       640    0.7728    0.7467    0.7868    0.5255   0.03187   0.01881   0.00716
   281/299     11.9G   0.02761   0.02526  0.006668   0.05953       152       640    0.7746    0.7445    0.7865    0.5254   0.03187   0.01882  0.007164
   282/299     11.9G   0.02737   0.02478  0.006662   0.05881       198       640    0.7752    0.7437    0.7867    0.5255   0.03187   0.01883  0.007168
   283/299     11.9G    0.0275   0.02509  0.006584   0.05917       179       640    0.7762    0.7434    0.7869    0.5254   0.03188   0.01885  0.007174
   284/299     11.9G   0.02755   0.02504  0.006724   0.05932       179       640    0.7717     0.747    0.7867     0.525   0.03188   0.01885  0.007176
   285/299     11.9G   0.02744   0.02516  0.006661   0.05926       200       640    0.7793    0.7401    0.7864    0.5249   0.03189   0.01886   0.00718
   286/299     11.9G   0.02742   0.02508  0.006699    0.0592       213       640    0.7783    0.7408    0.7864     0.525   0.03189   0.01887  0.007177
   287/299     11.9G    0.0274   0.02496  0.006519   0.05887       213       640    0.7766    0.7423    0.7866    0.5251    0.0319   0.01888  0.007178
   288/299     11.9G    0.0274    0.0251  0.006518   0.05903       217       640    0.7767    0.7424    0.7863    0.5248    0.0319   0.01889  0.007181
   289/299     11.9G   0.02739     0.025  0.006444   0.05884       200       640    0.7909    0.7304    0.7865    0.5249    0.0319    0.0189  0.007187
   290/299     11.9G    0.0275   0.02503   0.00639   0.05892       185       640    0.7822    0.7375    0.7864    0.5248   0.03191   0.01891  0.007195
   291/299     11.9G   0.02727   0.02485  0.006628   0.05874       194       640    0.7782    0.7421     0.787     0.525   0.03191   0.01892  0.007198
   292/299     11.9G   0.02724   0.02517  0.006602     0.059       190       640    0.7791    0.7411    0.7867    0.5253   0.03191   0.01893  0.007202
   293/299     11.9G   0.02741   0.02502  0.006478   0.05891       202       640    0.7786    0.7411    0.7868    0.5255   0.03192   0.01893  0.007207
   294/299     11.9G   0.02709   0.02486  0.006584   0.05854       181       640    0.7788     0.741    0.7866    0.5253   0.03192   0.01894  0.007215
   295/299     11.9G   0.02742   0.02488  0.006621   0.05892       217       640    0.7937    0.7278    0.7865    0.5253   0.03192   0.01895  0.007217
   296/299     11.9G   0.02741   0.02515  0.006531   0.05909       205       640    0.7881     0.734    0.7863    0.5253   0.03192   0.01896  0.007221
   297/299     11.9G    0.0273   0.02521  0.006564   0.05907       216       640    0.7862    0.7354    0.7865    0.5253   0.03192   0.01897  0.007222
   298/299     11.9G   0.02753   0.02503  0.006613   0.05917       193       640    0.7861    0.7356    0.7865    0.5256   0.03193   0.01898  0.007226
   299/299     11.9G   0.02727   0.02494  0.006443   0.05865       217       640    0.7902    0.7321    0.7863    0.5258   0.03194   0.01899  0.007231
